review_id,product_category,timestamp,country,rating,review,sentiment
2968,Fashion,2023-01-27,FR,4,Livraison rapide et produit conforme à la description. Parfait!,positive
2969,Toys,2023-01-27,FR,4,Livraison rapide et produit conforme à la description. Parfait!,positive
2970,Beauty,2023-01-27,MX,5,Muy BUENA relación calidad-precio. Repetiré la compra.,positive
2971,Beauty,2023-01-27,IE,4,"Speedy delivery, well packaged, and exactly as described.",positive
2972,Fashion,2023-01-27,US,3,I've used better products but this one is functional.,neutral
2973,Books,2023-01-27,FR,4,Très content de mon achat. Le produit est encore mieux en vrai.,positive
2974,Home & Living,2023-01-27,FR,4,Excellent rapport qualité-prix. Très satisfait de mon achat.,positive
2975,Home & Living,2023-01-27,US,3,Works fine. I've seen better but I've also seen worse.,neutral
2976,Home & Living,2023-01-27,FR,3,Correct mais pas exceptionnel. Je m'attendais à mieux.,neutral
2977,Beauty,2023-01-27,AU,2,Arrived ON time and works perfectly. Very satisfied.,positive
2978,Beauty,2023-01-27,DE,4,Super Qualität! Schnelle Lieferung. Sehr empfehlenswert.,positive
2979,Food & Grocery,2023-01-27,US,4,Perfect gift idea. Delivery was speedy and packaging was great.,positive
2980,Sports,2023-01-27,GB,2,Terrible experience. The item arrived broken and support was USELESS.,negative
2981,Fashion,2023-01-27,AT,1,"Schlechte Qualität, sieht gar nicht so aus wie auf den Fotos.",negative
2982,Home & Living,2023-01-27,US,5,"Superb quality, very sturdy and well-made. Five stars.",positive
2983,Toys,2023-01-27,AT,5,Lieferung war schnell und das Produkt ist ausgezeichnet!,positive
2984,Sports,2023-01-27,US,4,Excellent quality and fast shipping. Will definitely buy again.,positive
2985,Toys,2023-01-27,FR,5,Je suis vraiment CONTENT de cet achat. Je recommande vivement.,positive
2986,Books,2023-01-27,BE,5,"Produit reçu rapidement, bien emballé et conforme. Parfait.",positive
2987,Books,2023-01-27,GB,3,Do NOT buy this. Cheap rubbish that breaks immediately.,negative
2988,Toys,2023-01-27,FR,4,Livraison rapide ET produit conforme à la description. Parfait! 😍,positive
2989,Home & Living,2023-01-27,CH,5,Excellent! Je suis très satisfait. Cinq étoiles méritées. 😊,positive
2990,Books,2023-01-27,US,5,"Top-notch quality, exactly what I needed.",positive
2991,Fashion,2023-01-27,DE,5,"Sehr gutes Produkt, bin sehr zufrieden. Gerne wieder!",positive
2992,Food & Grocery,2023-01-27,CA,2,VERY disappointed. Nothing like the photos on the listing.,negative
2993,Fashion,2023-01-27,DE,4,Ausgezeichnetes Produkt. Übertrifft alle meine Erwartungen.,positive
2994,Home & Living,2023-01-27,AR,4,Llegó en perfectas condiciones y es tal y como se describe.,positive
2995,Home & Living,2023-01-27,GB,5,"Speedy delivery, well packaged, and exactly as described.",positive
2996,Sports,2023-01-27,GB,2,Shipping took three weeks and the item was damaged. 1 star.,negative
2997,Food & Grocery,2023-01-27,CA,5,Outstanding customer experience from START to finish.,positive
2998,Beauty,2023-01-27,DE,5,"Sehr gutes Produkt, bin sehr zufrieden. Gerne wieder!",positive
2999,Fashion,2023-01-27,GB,5,"Speedy delivery, well packaged, and exactly as described.",positive
3000,Home & Living,2023-01-27,GB,5,This is genuinely one OF the best products I have bought online.,positive
3001,Books,2023-01-27,GB,4,Fantastic item! Exceeded all my expectations.,positive
3002,Beauty,2023-01-27,GB,5,Arrived on time and works perfectly. Very satisfied.,positive
3003,Beauty,2023-01-27,FR,5,"Parfait! Rien à redire, je commande à nouveau.",positive
3004,Toys,2023-01-27,GB,4,"EXCELLENT product, highly recommend! BEST EVER!!!",positive
3005,Home & Living,2023-01-27,GB,5,Fantastic item! Exceeded all my expectations.,positive
3006,Home & Living,2023-01-27,CH,5,Vraiment impressionné par la qualité. Je rachèterai.,positive
3007,Fashion,2023-01-27,GB,3,It is okay. Nothing special but it works as described.,neutral
3008,Toys,2023-01-27,GB,4,Exactly what I was looking for. Great price.,positive
3009,Books,2023-01-28,US,5,Great value for money. Highly recommend to everyone.,positive
3010,Beauty,2023-01-28,CO,4,Envío rápido y producto en perfecto estado. Muy contento.,positive
3011,Electronics,2023-01-28,AT,5,Wunderbar! Genau was ich gesucht habe.,positive
3012,Fashion,2023-01-28,CH,4,Très content de mon achat. Le produit est encore mieux en vrai.,positive
3013,Food & Grocery,2023-01-28,AR,4,Calidad premium a un precio justo. Muy satisfecho.,positive
3014,Electronics,2023-01-28,AR,3,Ni bien ni mal. Hace lo que se supone que debe hacer.,neutral
3015,Books,2023-01-28,DE,3,"Ganz in Ordnung. Nicht besonders, aber es erfüllt seinen Zweck.",neutral
3016,Sports,2023-01-28,FR,4,Je suis vraiment content de cet achat. Je RECOMMANDE vivement. ⭐,positive
3017,Toys,2023-01-28,CA,5,"Amazing product, my whole family loves it. Thank you!",positive
3018,Fashion,2023-01-28,GB,4,"Superb quality, very sturdy and well-made. Five stars.",positive
3019,Food & Grocery,2023-01-28,DE,4,"Sehr gutes PRODUKT, bin sehr zufrieden. Gerne wieder!",positive
3020,Food & Grocery,2023-01-28,US,5,Outstanding customer experience from start to finish.,positive
3021,Sports,2023-01-28,DE,5,Fantastisches Produkt zu einem fairen Preis. Top!,positive
3022,Toys,2023-01-28,FR,4,"Parfait! Rien à redire, je commande à nouveau.",positive
3023,Beauty,2023-01-28,ES,5,¡Me encanta este producto! lo mejor que he comprado este año.,positive
3024,Sports,2023-01-28,DE,2,Schreckliche Qualität. Ich werde hier nie wieder bestellen.,negative
3025,Fashion,2023-01-28,CA,4,Great value for money. Highly recommend to everyone.,positive
3026,Toys,2023-01-28,ES,5,Calidad premium a un precio justo. Muy satisfecho.,positive
3027,Fashion,2023-01-28,GB,2,Item never arrived. Complete scam. Avoid at all costs.,negative
3028,Toys,2023-01-28,FR,5,"Livraison soignée, produit de qualité. Recommande fortement.",positive
3029,Beauty,2023-01-28,IE,1,Item never arrived. Complete scam. Avoid at all costs.,negative
3030,Beauty,2023-01-28,FR,4,Qualité irréprochable et service client excellent.,positive
3031,Beauty,2023-01-28,MX,4,¡Maravilloso! Toda la familia está encantada con el producto.,positive
3032,Electronics,2023-01-28,GB,5,Really impressed with the build quality. Would buy again.,positive
3033,Books,2023-01-28,GB,4,Excellent quality and fast shipping. Will definitely buy again.,positive
3034,Fashion,2023-01-28,GB,5,Arrived on time and works perfectly. Very satisfied.,positive
3035,Sports,2023-01-28,US,4,Fantastic item! Exceeded all my expectations.,positive
3036,Toys,2023-01-28,AU,3,Decent enough. Not sure I would buy it again though.,neutral
3037,Beauty,2023-01-28,DE,5,Wunderbar! Genau was ich gesucht habe.,positive
3038,Sports,2023-01-28,DE,4,Bin sehr happy mit dem Kauf. Alles wie beschrieben.,positive
3039,Fashion,2023-01-28,CO,5,Envío rápido y producto EN perfecto estado. Muy contento.,positive
3040,Beauty,2023-01-28,FR,4,Très content de mon achat. Le produit est encore mieux en VRAI.,positive
3041,Home & Living,2023-01-28,BE,2,Très mauvaise expérience. Je demande un remboursement.,negative
3042,Toys,2023-01-28,US,4,Great value FOR money. Highly recommend to everyone.,positive
3043,Food & Grocery,2023-01-28,GB,4,"Superb quality, very sturdy and well-made. Five stars.",positive
3044,Toys,2023-01-28,US,4,Absolutely love this product! Best purchase I've made this year.,positive
3045,Food & Grocery,2023-01-28,DE,2,"Schlechte Qualität, sieht gar nicht so aus wie auf den Fotos.",negative
3046,Beauty,2023-01-28,FR,4,"Parfait! Rien à redire, je commande à nouveau.",positive
3047,Toys,2023-01-28,US,5,Really impressed with the build quality. Would buy again.,positive
3048,Toys,2023-01-28,AT,4,Ausgezeichnetes Produkt. Übertrifft alle meine Erwartungen.,positive
3049,Beauty,2023-01-28,AU,3,Okay for the price. Don't expect premium quality.,neutral
3050,Sports,2023-01-28,ES,5,Muy buena relación calidad-precio. Repetiré la compra.,positive
3051,Books,2023-01-28,DE,2,Absoluter Betrug! Produkt nie erhalten. Finger weg! !!!,negative
3052,Books,2023-01-28,FR,5,"Livraison soignée, produit de qualité. Recommande fortement.",positive
3053,Food & Grocery,2023-01-28,FR,5,Très content de mon achat. Le produit est encore mieux en vrai. 👍,positive
3054,Toys,2023-01-28,DE,4,"Bin begeistert! Qualität top, Lieferung blitzschnell.",positive
3055,Books,2023-01-28,MX,2,No vale lo que cuesta. COMPLETA pérdida de dinero.,negative
3056,Beauty,2023-01-28,DE,3,"Brauchbar, aber nichts Besonderes. Drei Sterne.",neutral
3057,Electronics,2023-01-28,US,5,Really impressed with the build quality. Would buy again.,positive
3058,Toys,2023-01-28,GB,5,"Brilliant product, can't fault it at all.",positive
3059,Books,2023-01-28,CO,5,Muy buena relación calidad-precio. Repetiré la compra.,positive
3060,Beauty,2023-01-28,CA,2,Item never arrived. Complete scam. Avoid at all costs.,negative
3061,Books,2023-01-28,GB,3,"Not bad, not great. Does what it needs to do.",neutral
3062,Sports,2023-01-28,ES,4,Me ha sorprendido gratamente. Muy buena compra.,positive
3063,Food & Grocery,2023-01-28,MX,5,Envío rápido y producto en perfecto estado. Muy contento.,positive
3064,Beauty,2023-01-28,AT,5,Perfekte Verarbeitung. Sieht noch besser aus als auf dem Foto.,positive
3065,Food & Grocery,2023-01-28,AT,4,Produkt ist genau wie beschrieben. Sehr schnelle Lieferung.,positive
3066,Books,2023-01-28,DE,3,Akzeptable Qualität. Könnte besser sein. ⭐,neutral
3067,Home & Living,2023-01-28,DE,4,"Sehr gutes Produkt, bin sehr zufrieden. Gerne wieder!",positive
3068,Home & Living,2023-01-28,GB,5,"BRILLIANT product, can't fault it at all.",positive
3069,Home & Living,2023-01-28,FR,1,Arnaque! Produit jamais reçu. Évitez absolument.,negative
3070,Food & Grocery,2023-01-28,DE,3,Geht so. Erfüllt seinen Zweck ausreichend.,neutral
3071,Toys,2023-01-28,FR,4,Super produit! Exactly comme décrit. Livraison express. Bravo!,positive
3072,Sports,2023-01-28,US,5,"Top-notch quality, exactly what I needed.",positive
3073,Toys,2023-01-28,AR,5,¡Increíble! Me encanta mucho.,positive
3074,Fashion,2023-01-28,FR,5,Super PRODUIT! Exactly comme décrit. Livraison express. Bravo!,positive
3075,Food & Grocery,2023-01-28,DE,4,Tolle Qualität und super Preis-Leistungs-Verhältnis. Empfehle es.,positive
3076,Books,2023-01-28,AT,5,Ausgezeichnetes Produkt. Übertrifft alle meine ERWARTUNGEN.,positive
3077,Fashion,2023-01-28,AU,5,Arrived on time and works perfectly. Very satisfied.,positive
3078,Books,2023-01-28,ES,1,Publicidad engañosa. Quiero mi dinero de vuelta.,negative
3079,Sports,2023-01-28,FR,5,"Parfait! Rien à redire, je commande à nouveau.",positive
3080,Toys,2023-01-28,GB,3,Does the job. Not amazing BUT not bad either.,neutral
3081,Sports,2023-01-28,FR,3,"Rien de spécial, commande correctement traitée.",neutral
3082,Books,2023-01-28,CA,5,Perfect gift idea. Delivery was speedy and packaging was great.,positive
3083,Sports,2023-01-28,FR,4,Vraiment impressionné par la qualité. Je rachèterai.,positive
3084,Toys,2023-01-28,DE,3,Geht so. Erfüllt seinen Zweck ausreichend.,neutral
3085,Food & Grocery,2023-01-28,FR,5,Livraison rapide et produit conforme à la description. Parfait!,positive
3086,Beauty,2023-01-28,FR,3,DANS la moyenne. Rien ne m'a particulièrement déçu ou impressionné.,neutral
3087,Beauty,2023-01-28,MX,4,Calidad premium a un precio justo. Muy satisfecho.,positive
3088,Electronics,2023-01-28,DE,4,Wunderbar! Genau was ich gesucht habe.,positive
3089,Beauty,2023-01-28,FR,4,Livraison rapide et produit conforme à la description. Parfait!,positive
3090,Electronics,2023-01-28,GB,4,Exactly WHAT I was looking for. Great price.,positive
3091,Electronics,2023-01-28,DE,4,Fantastisches Produkt zu einem FAIREN Preis. Top! 😍,positive
3092,Electronics,2023-01-28,AU,4,Absolutely love this product! Best purchase I've made this YEAR.,positive
3093,Food & Grocery,2023-01-28,DE,5,"Bin begeistert! Qualität top, Lieferung blitzschnell. ⭐",positive
3094,Fashion,2023-01-28,AU,4,Really impressed with the build quality. Would buy again. !!!,positive
3095,Beauty,2023-01-28,MX,3,"Funciona, aunque la calidad deja algo que desear.",neutral
3096,Books,2023-01-28,US,5,Fantastic item! Exceeded all my EXPECTATIONS.,positive
3097,Electronics,2023-01-28,FR,4,Qualité irréprochable et service client excellent.,positive
3098,Fashion,2023-01-28,CA,5,Arrived on time and works perfectly. Very satisfied.,positive
3099,Books,2023-01-28,BE,2,Arnaque! Produit jamais reçu. Évitez absolument.,negative
3100,Beauty,2023-01-28,US,5,This is genuinely one of the best products I have bought online.,positive
3101,Home & Living,2023-01-28,GB,5,Excellent quality and fast shipping. Will definitely buy again.,positive
3102,Food & Grocery,2023-01-28,CO,5,"Producto perfecto, llegó antes de lo esperado. Muy contento.",positive
3103,Beauty,2023-01-28,DE,5,"Sehr gutes Produkt, bin sehr zufrieden. Gerne wieder!",positive
3104,Home & Living,2023-01-28,FR,5,"Produit reçu rapidement, bien emballé et conforme. Parfait.",positive
3105,Home & Living,2023-01-28,CA,5,Product arrived quickly and looks exactly as described. Very happy.,positive
3106,Books,2023-01-28,DE,4,"Bin begeistert! Qualität top, Lieferung blitzschnell.",positive
3107,Food & Grocery,2023-01-28,IE,5,Excellent quality and fast shipping. Will definitely buy again.,positive
3108,Fashion,2023-01-28,GB,4,"Speedy delivery, well packaged, and exactly as described.",positive
3109,Toys,2023-01-28,US,5,"Average product, nothing to write home about.",neutral
3110,Home & Living,2023-01-28,CO,2,Un desastre absoluto. Lo devolví inmediatamente.,negative
3111,Sports,2023-01-28,GB,1,Terrible experience. The item arrived broken and support was useless.,negative
3112,Food & Grocery,2023-01-28,DE,1,Falsch beworben. Entspricht überhaupt nicht der Beschreibung.,negative
3113,Sports,2023-01-28,FR,2,NE ressemble pas du tout à la description. Complète arnaque.,negative
3114,Food & Grocery,2023-01-28,GB,4,This is genuinely one of the best products I have bought online.,positive
3115,Sports,2023-01-28,AT,4,Super QUALITÄT! Schnelle Lieferung. Sehr empfehlenswert.,positive
3116,Sports,2023-01-28,US,4,"Top-notch quality, exactly what I needed.",positive
3117,Home & Living,2023-01-28,MX,4,Pasable. Hay mejores opciones en el mercado.,neutral
3118,Electronics,2023-01-28,GB,4,"Speedy delivery, well packaged, and exactly as described.",positive
3119,Books,2023-01-28,DE,5,Lieferung war schnell und das Produkt ist ausgezeichnet!,positive
3120,Fashion,2023-01-28,GB,4,Really impressed with the build quality. Would buy again.,positive
3121,Food & Grocery,2023-01-28,DE,5,Hervorragende QUALITÄT. Würde ich sofort wieder kaufen.,positive
3122,Books,2023-01-28,FR,1,Arnaque! Produit jamais reçu. Évitez absolument.,negative
3123,Beauty,2023-01-28,GB,4,Outstanding customer experience from start to finish.,positive
3124,Toys,2023-01-28,BE,3,"Rien de spécial, commande correctement traitée.",neutral
3125,Home & Living,2023-01-28,GB,4,"Superb quality, very sturdy and well-made. Five stars.",positive
3126,Books,2023-01-29,US,1,Shocking quality for the price. Complete rip-off.,negative
3127,Toys,2023-01-29,BE,4,"Belle qualité, prix raisonnable. Très bonne expérience d'achat.",positive
3128,Fashion,2023-01-29,CO,5,Envío rápido y producto en perfecto estado. MUY contento.,positive
3129,Electronics,2023-01-29,GB,4,Good value for money. Highly recommend it!,positive
3130,Toys,2023-01-29,US,5,Excellent quality and fast shipping. Will definitely buy again.,positive
3131,Electronics,2023-01-29,DE,4,Bin sehr happy mit dem Kauf. Alles wie beschrieben.,positive
3132,Electronics,2023-01-29,MX,3,"Funciona, aunque la calidad deja algo que desear.!",neutral
3133,Toys,2023-01-29,FR,4,Produit de très bonne qualité. Je recommande SANS hésitation.,positive
3134,Fashion,2023-01-29,FR,2,Service client catastrophique. Jamais plus!,negative
3135,Food & Grocery,2023-01-29,AR,4,"Producto perfecto, llegó antes de lo esperado. Muy contento.",positive
3136,Fashion,2023-01-29,DE,5,Ausgezeichnetes Produkt. Übertrifft alle meine Erwartungen.,positive
3137,Home & Living,2023-01-29,DE,5,Hervorragende Qualität. Würde ich sofort wieder kaufen.,positive
3138,Books,2023-01-29,FR,5,Super produit! Exactly comme décrit. Livraison express. Bravo!,positive
3139,Sports,2023-01-29,US,5,Excellent quality and fast shipping. Will definitely buy again.,positive
3140,Beauty,2023-01-29,CH,4,Excellent! Je suis très satisfait. Cinq étoiles méritées.,positive
3141,Electronics,2023-01-29,FR,3,"Moyen. Le produit fait ce qu'il doit faire, ni plus ni moins.",neutral
3142,Home & Living,2023-01-29,GB,3,Product is as described. Shipping took longer than expected.,neutral
3143,Home & Living,2023-01-29,US,4,"Amazing product, my whole family loves it. Thank you!",positive
3144,Food & Grocery,2023-01-29,DE,4,Ich liebe dieses Produkt! ⭐⭐⭐,positive
3145,Home & Living,2023-01-29,DE,4,Produkt ist genau wie beschrieben. Sehr schnelle Lieferung.,positive
3146,Beauty,2023-01-29,US,5,"Speedy delivery, well packaged, and exactly as described.",positive
3147,Toys,2023-01-29,US,4,"EXCELLENT PRODUCT, highly recommend! BEST EVER!!!",positive
3148,Food & Grocery,2023-01-29,FR,5,"Magnifique produit, ma famille adore. Merci beaucoup.",positive
3149,Food & Grocery,2023-01-29,AU,4,"Superb quality, very sturdy and well-made. Five stars.",positive
3150,Food & Grocery,2023-01-29,AT,4,Hervorragende Qualität. Würde ich sofort wieder kaufen. 😍,positive
3151,Books,2023-01-29,IE,4,This is genuinely one of the best products I have bought online.,positive
3152,Electronics,2023-01-29,US,3,"Average product, nothing to write home about.",neutral
3153,Fashion,2023-01-29,US,3,"Average PRODUCT, nothing to write home about.",neutral
3154,Beauty,2023-01-29,FR,5,"Livraison soignée, produit de qualité. Recommande fortement.",positive
3155,Electronics,2023-01-29,US,5,Exactly what I was looking for. GREAT price.,positive
3156,Fashion,2023-01-29,US,2,Waste of money. Don't buy this product.,negative
3157,Fashion,2023-01-29,GB,4,"Brilliant product, can't fault it at all. !!!",positive
3158,Beauty,2023-01-29,US,3,Three stars — meets the minimum expectations.,neutral
3159,Food & Grocery,2023-01-29,CA,2,Falsely advertised. I want my money back.,negative
3160,Food & Grocery,2023-01-29,GB,5,"Top-notch quality, exactly what I needed.",positive
3161,Food & Grocery,2023-01-29,US,5,Really impressed with the build quality. Would buy AGAIN.,positive
3162,Fashion,2023-01-29,US,4,Acceptable quality. Could be improved.,neutral
3163,Sports,2023-01-29,BE,5,Livraison rapide et produit conforme à la description. Parfait!,positive
3164,Toys,2023-01-29,AU,4,"Superb QUALITY, very sturdy and well-made. Five stars.",positive
3165,Books,2023-01-29,GB,3,Decent enough. Not sure I would buy it again though.,neutral
3166,Sports,2023-01-29,US,3,"Average product, nothing to write home about.",neutral
3167,Home & Living,2023-01-29,GB,5,"Brilliant product, can't fault it at all.",positive
3168,Food & Grocery,2023-01-29,DE,5,Ausgezeichnetes Produkt. Übertrifft alle meine Erwartungen.,positive
3169,Electronics,2023-01-29,US,5,"Solid build, ATTRACTIVE design, works as advertised. Love it.",positive
3170,Books,2023-01-29,DE,5,Lieferung war schnell und das Produkt ist ausgezeichnet!,positive
3171,Food & Grocery,2023-01-29,FR,3,Dans la moyenne. Rien ne m'a particulièrement déçu ou impressionné.,neutral
3172,Books,2023-01-29,CO,3,Pasable. Hay mejores opciones en el mercado.,neutral
3173,Food & Grocery,2023-01-29,FR,5,"Magnifique produit, ma famille adore. Merci beaucoup.",positive
3174,Toys,2023-01-29,US,5,"Top-notch QUALITY, exactly what I needed.",positive
3175,Books,2023-01-29,US,2,Customer service was rude and unhelpful. Never shopping here again.,negative
3176,Electronics,2023-01-29,MX,3,Ni bien ni mal. Hace lo que se supone que debe hacer.,neutral
3177,Books,2023-01-29,ES,3,Regular tirando a bien. Cumple con lo básico.,neutral
3178,Home & Living,2023-01-29,US,2,Very disappointed. Nothing like the photos on the listing.,negative
3179,Home & Living,2023-01-29,ES,5,Me ha sorprendido gratamente. Muy buena compra.,positive
3180,Home & Living,2023-01-29,GB,5,Very pleased with this purchase. Quick delivery too!,positive
3181,Food & Grocery,2023-01-29,GB,4,Exactly what I was looking for. Great price.,positive
3182,Food & Grocery,2023-01-29,CH,4,Excellent! Je suis très satisfait. Cinq étoiles méritées.,positive
3183,Beauty,2023-01-29,FR,5,"Parfait! Rien à redire, je commande à nouveau.",positive
3184,Sports,2023-01-29,GB,5,Exactly what I was looking for. Great price.,positive
3185,Electronics,2023-01-29,DE,5,Tolle Qualität und super Preis-Leistungs-Verhältnis. Empfehle es.,positive
3186,Home & Living,2023-01-29,DE,5,Bin sehr happy mit dem Kauf. Alles wie beschrieben.,positive
3187,Food & Grocery,2023-01-29,FR,2,Produit cassé à la réception. Service client inexistant.,negative
3188,Fashion,2023-01-29,BE,4,"Livraison soignée, produit de qualité. Recommande fortement.",positive
3189,Food & Grocery,2023-01-29,DE,4,Perfekte Verarbeitung. Sieht noch besser aus als auf dem Foto.,positive
3190,Electronics,2023-01-29,US,5,"Brilliant product, can't fault it at all.",positive
3191,Toys,2023-01-29,US,1,Very disappointed. Nothing like the photos on the listing. ⭐,negative
3192,Beauty,2023-01-29,GB,4,Exactly what I was looking for. Great price.,positive
3193,Sports,2023-01-29,AT,5,Ich liebe dieses Produkt! ⭐⭐⭐,positive
3194,Beauty,2023-01-29,CA,4,Product arrived quickly and looks exactly as described. Very happy.,positive
3195,Toys,2023-01-29,FR,5,"Très bon produit, fonctionne parfaitement. MERCI!",positive
3196,Food & Grocery,2023-01-29,GB,5,"Amazing product, my whole family loves it. Thank you!!",positive
3197,Home & Living,2023-01-29,FR,5,Super produit! Exactly comme décrit. Livraison express. Bravo!,positive
3198,Sports,2023-01-29,FR,4,"Magnifique produit, ma famille adore. Merci beaucoup.",positive
3199,Electronics,2023-01-29,GB,3,It is okay. Nothing special but it works as described.,neutral
3200,Home & Living,2023-01-29,US,2,Broken on arrival. Return process was a nightmare.,negative
3201,Sports,2023-01-29,BE,3,Dans la moyenne. Rien ne m'a particulièrement déçu ou impressionné.,neutral
3202,Food & Grocery,2023-01-29,GB,4,Excellent quality and fast shipping. Will definitely buy again.,positive
3203,Home & Living,2023-01-29,MX,5,Excelente calidad y envío rapidísimo. ¡Lo RECOMIENDO a todos! 😍,positive
3204,Beauty,2023-01-29,AT,2,Schreckliche Qualität. Ich werde hier nie wieder bestellen.,negative
3205,Electronics,2023-01-29,FR,5,"Produit reçu rapidement, bien emballé et conforme. Parfait.",positive
3206,Beauty,2023-01-29,GB,5,Outstanding customer experience from start to FINISH.,positive
3207,Sports,2023-01-29,DE,5,"Sehr gutes Produkt, bin sehr zufrieden. Gerne wieder!",positive
3208,Toys,2023-01-29,DE,2,"Schlechte Qualität, sieht gar nicht so aus wie auf den Fotos.",negative
3209,Food & Grocery,2023-01-29,ES,1,Llegó dañado y el proceso de devolución fue una pesadilla.,negative
3210,Toys,2023-01-29,CO,5,"Excelente producto, lo recomendaría sin dudarlo.",positive
3211,Food & Grocery,2023-01-29,AT,4,"Erstklassige Qualität, sehr zufrieden. Gerne wieder.",positive
3212,Beauty,2023-01-29,US,4,"Amazing product, my whole family loves it. Thank you!",positive
3213,Home & Living,2023-01-29,FR,4,Excellent rapport qualité-prix. Très satisfait de mon achat.,positive
3214,Toys,2023-01-29,CO,4,¡Maravilloso! Toda la familia está encantada con el producto.,positive
3215,Fashion,2023-01-29,GB,3,It's alright. Nothing to complain about really.,neutral
3216,Beauty,2023-01-29,ES,5,¡Increíble! Me encanta mucho.,positive
3217,Beauty,2023-01-29,GB,4,This is genuinely one of the best products I have bought online.,positive
3218,Books,2023-01-29,GB,5,Terrible experience. The item arrived broken and support was useless.,negative
3219,Fashion,2023-01-29,US,4,Outstanding customer experience from start to finish.,positive
3220,Toys,2023-01-29,FR,5,"Très bon produit, fonctionne parfaitement. MERCI!",positive
3221,Books,2023-01-29,DE,2,Produkt nach zwei Tagen kaputt. Totaler SCHROTT.,negative
3222,Books,2023-01-29,AU,5,Arrived on time and works perfectly. Very satisfied.,positive
3223,Food & Grocery,2023-01-29,GB,4,Great value for money. Highly recommend to everyone.,positive
3224,Food & Grocery,2023-01-29,CH,1,Produit cassé à la réception. Service client inexistant.,negative
3225,Food & Grocery,2023-01-29,FR,2,Très mauvaise expérience. Je demande un remboursement.,negative
3226,Fashion,2023-01-29,GB,5,"Amazing product, MY whole family loves it. Thank you!",positive
3227,Food & Grocery,2023-01-29,GB,3,It arrived on time. Quality is acceptable for the price.,neutral
3228,Sports,2023-01-29,FR,4,Super produit! Exactly comme décrit. Livraison express. Bravo!,positive
3229,Fashion,2023-01-29,DE,3,"Solide, aber unremarkabel. Würde ich nicht unbedingt empfehlen.",neutral
3230,Food & Grocery,2023-01-29,GB,2,Terrible experience. The item arrived broken and support was useless.,negative
3231,Sports,2023-01-29,DE,3,"Ganz in Ordnung. Nicht besonders, aber es erfüllt seinen Zweck.",neutral
3232,Fashion,2023-01-29,DE,5,"Bin begeistert! Qualität top, Lieferung blitzschnell.",positive
3233,Food & Grocery,2023-01-29,US,5,Exactly what I was looking for. Great price.,positive
3234,Toys,2023-01-29,GB,3,Decent enough. Not sure I would buy it again though.,neutral
3235,Toys,2023-01-29,GB,3,Product is as described. Shipping took longer than expected.,neutral
3236,Home & Living,2023-01-29,MX,5,Estoy muy satisfecho con este artículo. Funciona de maravilla. 👍,positive
3237,Sports,2023-01-29,DE,5,Super Qualität! Schnelle Lieferung. Sehr empfehlenswert.,positive
3238,Food & Grocery,2023-01-29,US,4,"Speedy DELIVERY, well packaged, and exactly as described.",positive
3239,Fashion,2023-01-29,US,3,Decent enough. Not sure I would buy it again though.,neutral
3240,Books,2023-01-29,ES,1,No vale lo que cuesta. Completa pérdida de dinero.,negative
3241,Fashion,2023-01-29,US,5,"Amazing product, my whole family loves it. Thank you!",positive
3242,Sports,2023-01-29,AT,4,Ausgezeichnetes Produkt. Übertrifft alle meine Erwartungen.,positive
3243,Food & Grocery,2023-01-29,BE,4,"Très bon produit, fonctionne parfaitement. MERCI!",positive
3244,Sports,2023-01-29,ES,1,Publicidad engañosa. Quiero mi dinero de vuelta.,negative
3245,Electronics,2023-01-30,AU,4,Arrived on time and works perfectly. Very satisfied.,positive
3246,Beauty,2023-01-30,AU,3,"Not bad, NOT great. Does what it needs to do.",neutral
3247,Electronics,2023-01-30,FR,2,Produit cassé à la réception. Service client inexistant.,negative
3248,Electronics,2023-01-30,CA,4,Very pleased with this purchase. Quick delivery too!,positive
3249,Electronics,2023-01-30,US,5,"Amazing product, my whole family loves it. Thank you!",positive
3250,Fashion,2023-01-30,ES,5,"Excelente producto, lo recomendaría sin dudarlo.",positive
3251,Electronics,2023-01-30,CO,1,No VALE lo que cuesta. Completa pérdida de dinero.,negative
3252,Beauty,2023-01-30,DE,1,Falsch beworben. Entspricht überhaupt nicht der Beschreibung.,negative
3253,Toys,2023-01-30,US,3,Fairly standard. Met my basic expectations.,neutral
3254,Beauty,2023-01-30,DE,5,Hervorragende Qualität. Würde ich sofort wieder kaufen.,positive
3255,Food & Grocery,2023-01-30,US,5,Awful. Returned it immediately. Complete waste of money.!,negative
3256,Beauty,2023-01-30,FR,5,Excellent rapport qualité-prix. Très satisfait de mon achat.,positive
3257,Electronics,2023-01-30,DE,2,Skandalöse Qualität. Definitiv nicht seinen Preis wert.,negative
3258,Books,2023-01-30,DE,5,Bin sehr happy mit dem Kauf. Alles wie beschrieben.,positive
3259,Sports,2023-01-30,DE,1,Furchtbar. Sofort zurückgeschickt. Komplette Geldverschwendung.,negative
3260,Sports,2023-01-30,BE,3,Dans la moyenne. Rien ne m'a particulièrement déçu ou impressionné.,neutral
3261,Electronics,2023-01-30,BE,1,Produit CASSÉ à la réception. Service client inexistant.,negative
3262,Sports,2023-01-30,FR,4,Je suis vraiment content de cet achat. Je recommande vivement.,positive
3263,Books,2023-01-30,GB,1,Utterly useless product. Straight in the bin.,negative
